,ground_truth_output,num_queries,original_output,original_score,original_text,perturbed_output,perturbed_score,perturbed_text,result_type
31,1.0,195.0,1.0,0.12266427278518675,"A tiny two - lane road from one end of the city to the other leads out into a prominent family gathering spot. The way is paved for 60 - year - old Saudia Arabia's visit to her relatives for the wedding of her daughter, another neighbor. But will it speed up a search for her? Since her abduction, Maryam Abdel Karim has been praying with her family and a handful of journalists, none of whom have been able to speak with her, hoping their prayers will somehow reach her in their lifetime. On Monday, a closed - circuit television news crew appeared every Thursday in their corner of Washington to report on what Saudi Arabia says is a terrorist plot to explode a truck bomb near the U. S. consulate in Jidda, Saudi Arabia. A metal detector was run through Saudi [[Arabia's]] bicentennial year. But will these efforts pay off? [[More]] than 500 miles to the south, and nearly 1",0.0,0.5289483666419983,"A tiny two - lane road from one end of the city to the other leads out into a prominent family gathering spot. The way is paved for 60 - year - old Saudia Arabia's visit to her relatives for the wedding of her daughter, another neighbor. But will it speed up a search for her? Since her abduction, Maryam Abdel Karim has been praying with her family and a handful of journalists, none of whom have been able to speak with her, hoping their prayers will somehow reach her in their lifetime. On Monday, a closed - circuit television news crew appeared every Thursday in their corner of Washington to report on what Saudi Arabia says is a terrorist plot to explode a truck bomb near the U. S. consulate in Jidda, Saudi Arabia. A metal detector was run through Saudi [[saudi]] bicentennial year. But will these efforts pay off? [[greater]] than 500 miles to the south, and nearly 1",Successful
32,1.0,350.0,1.0,0.00031435489654541016,"We want to respect the family. [[People]] have to make their own decisions about those funerals and say,'What do I want for myself and my family?'You know, not something [[that's]] going to be whispered down our throats when [[I'm]] dead. "" [[In]] a recent story, the Globe [[noted]] that the presence of "" certain elements of the veneer of information privacy law "" [[earlier]] in Black's life had given her mother cause to "" pretend she never had Black in the house. "" In addition to privacy issues, other [[decades]] - old concerns over Black's disposition remained after his death. There were these issues, [[according]] to Belk and Creano, that "" supervised mass invocations of death. "" [[As]] usual, many of them have been granted or waived and, though some protests are expected this [[coming]] Monday, those of us not yet mourning the death of this individual will be kept busy [[bringing]] them forth. [[A]] small",0.0,0.5351442098617554,"We want to respect the family. [[individuals]] have to make their own decisions about those funerals and say,'What do I want for myself and my family?'You know, not something [[much]] going to be whispered down our throats when [[i]] dead. "" [[amid]] a recent story, the Globe [[emphasized]] that the presence of "" certain elements of the veneer of information privacy law "" [[sometime]] in Black's life had given her mother cause to "" pretend she never had Black in the house. "" In addition to privacy issues, other [[ages]] - old concerns over Black's disposition remained after his death. There were these issues, [[thanks]] to Belk and Creano, that "" supervised mass invocations of death. "" [[unlike]] usual, many of them have been granted or waived and, though some protests are expected this [[monday]] Monday, those of us not yet mourning the death of this individual will be kept busy [[packing]] them forth. [[a]] small",Successful
34,1.0,379.0,1.0,0.009063541889190674,"[[After]] I was [[actually]] born, he said to my mother in which father's name my father's even had [[changed]] to [[include]] his wife's name as he was married. In the book and in [[many]] other scenes and especially in this one, post - it note by Luther that reads "" [[My]] name is Christ "" where he says on his deathbed at 11 : 23, "" I had no father. "" Everyone has plenty of material to go on with the cycle, so let's go here. 1. St. Stephen, Ephesians [[1]] : 1 – Stephen told about his sin and how he repented and asked God to forgive him, and of all sins he confessed that he was guilty of. [[He]] read a passage from the Psalms ( you know, [[like]] those that you pray every day? ) which [[said]] that the [[thing]] that God most loves is the simplicity of his heart, and that is all that I've",0.0,0.5009931921958923,"[[in]] I was [[just]] born, he said to my mother in which father's name my father's even had [[altered]] to [[fit]] his wife's name as he was married. In the book and in [[certain]] other scenes and especially in this one, post - it note by Luther that reads "" [[me]] name is Christ "" where he says on his deathbed at 11 : 23, "" I had no father. "" Everyone has plenty of material to go on with the cycle, so let's go here. 1. St. Stephen, Ephesians [[4]] : 1 – Stephen told about his sin and how he repented and asked God to forgive him, and of all sins he confessed that he was guilty of. [[it]] read a passage from the Psalms ( you know, [[among]] those that you pray every day? ) which [[saying]] that the [[way]] that God most loves is the simplicity of his heart, and that is all that I've",Successful
35,1.0,353.0,1.0,0.003259122371673584,"[[Some]] yourself are clearly out in [[force]] to believe in an extraterrestrial currency, where the value isn't [[tied]] to the activities of the creditors and the bank runs are [[highly]] profitable. [[You]] must also [[understand]], this concept of buying and selling is not so much new as it is being copied and counterfeited and gaining ground. [[There]] are also those who like taking advantage of [[individuals]] and corporations not in the best interest of the [[company]] that trundles [[around]] in circles, filled with loans which need to be paid back and insolvent companies thus [[helped]] and bribed. [[The]] question of course, is how to hold onto the revenue that you [[receive]] the Corporation with? There is one type that you can [[keep]], the account or wallets which we have seen on the [[Internet]]. [[Also]] there are those who use Bitcoin for in fact [[lending]], thus the [[idea]] of a cartel or network of bankers up and down the planet with banks in the",0.0,0.5840588212013245,"[[some]] yourself are clearly out in [[line]] to believe in an extraterrestrial currency, where the value isn't [[detrimental]] to the activities of the creditors and the bank runs are [[reasonably]] profitable. [[you]] must also [[forget]], this concept of buying and selling is not so much new as it is being copied and counterfeited and gaining ground. [[some]] are also those who like taking advantage of [[persons]] and corporations not in the best interest of the [[corporation]] that trundles [[forth]] in circles, filled with loans which need to be paid back and insolvent companies thus [[ambushed]] and bribed. [[the]] question of course, is how to hold onto the revenue that you [[pay]] the Corporation with? There is one type that you can [[take]], the account or wallets which we have seen on the [[internet]]. [[well]] there are those who use Bitcoin for in fact [[loans]], thus the [[product]] of a cartel or network of bankers up and down the planet with banks in the",Successful
36,1.0,216.0,1.0,0.004239380359649658,"If some members of your body are getting some extra exercise, and your mood is good, would you still have a negative image of yourself? If, on the other hand, some members of your body are getting less exercise ( or exercising less energetically as a result of depression ) are you most likely to agree with someone who appears depressed? From a therapeutic perspective, the answer will depend on whether you are improving mood through therapy or whether your recent poor mood is associated with habits, thoughts, [[habits]] or feelings you believe add to your overall burden of distress. [[Lesson]] 1. If you think your behaviour or our past events may have contributed to your current depression, consider going to therapy [[Lesson]] 2. Your view of your energy, [[health]], relationships or health may change in response to a better sense of well - being Co - authored by Ray McFarland, MD, John F. Smith MD, Taylor Farmer, MD, Paul [[MacL]]",0.0,0.5231215953826904,"If some members of your body are getting some extra exercise, and your mood is good, would you still have a negative image of yourself? If, on the other hand, some members of your body are getting less exercise ( or exercising less energetically as a result of depression ) are you most likely to agree with someone who appears depressed? From a therapeutic perspective, the answer will depend on whether you are improving mood through therapy or whether your recent poor mood is associated with habits, thoughts, [[behaviour]] or feelings you believe add to your overall burden of distress. [[lessons]] 1. If you think your behaviour or our past events may have contributed to your current depression, consider going to therapy [[lessons]] 2. Your view of your energy, [[body]], relationships or health may change in response to a better sense of well - being Co - authored by Ray McFarland, MD, John F. Smith MD, Taylor Farmer, MD, Paul [[hamilton]]",Successful
39,1.0,168.0,1.0,0.2311725616455078,"Hernandez discovered the major violation of the network carry safety rules by [[executive]] Rich Mitchell, an executive in the OnStar software division, an AON spokesman said. The company made forgeries by substituting stolen comments and other user - generated content. After Hernandez handed the resulting virus over to the owners of Data Seeer, they took corrective action, said Jim Fink, the attorney who represented Data Seeer in its legal fight with the AON at the time. "" There was no criminality involved, "" Fink said in an interview on Tuesday. "" They got caught. They were reprimanded. They agreed to a price reduction. They paid for it and apologized. "" Networks with memory fails and disabled accounts have long been prevalent but AON's violations alarmed colleagues and investors around the world because AON had vast reach and a potential for hefty payoffs if it could confuse the world. AON had a recent boost from",0.0,0.5303681492805481,"Hernandez discovered the major violation of the network carry safety rules by [[ceo]] Rich Mitchell, an executive in the OnStar software division, an AON spokesman said. The company made forgeries by substituting stolen comments and other user - generated content. After Hernandez handed the resulting virus over to the owners of Data Seeer, they took corrective action, said Jim Fink, the attorney who represented Data Seeer in its legal fight with the AON at the time. "" There was no criminality involved, "" Fink said in an interview on Tuesday. "" They got caught. They were reprimanded. They agreed to a price reduction. They paid for it and apologized. "" Networks with memory fails and disabled accounts have long been prevalent but AON's violations alarmed colleagues and investors around the world because AON had vast reach and a potential for hefty payoffs if it could confuse the world. AON had a recent boost from",Successful
42,1.0,231.0,1.0,0.0013413429260253904,"[[Breaking]] play to pass run. [[May]] have kicked him. Bryce Brown steps up and beats Deangelo Williams for a gain of just 6. – On this first down the first team is picking off a ball. [[The]] offense is in the huddle and the first team did a good job of using blitzes to sneak the ball away to a runner. Once the deep safety comes in the ball is released inside the deep middle of the field. [[The]] wide receivers get open in the flats. – This play was against the Toronto Argonauts a few days back. – On this first down the Eagles have 4 defenders against the 5. – On this first down the offense is quick - hitting the ball. Actually a little bit of what they showed this past week against Saskatchewan was on this play. – On this second down the Eagles have 3 defenders against the 6. This was a Cover 2, they show their rush and [[rush]] off that rush. –",0.0,0.5102219581604004,"[[reverse]] play to pass run. [[may]] have kicked him. Bryce Brown steps up and beats Deangelo Williams for a gain of just 6. – On this first down the first team is picking off a ball. [[all]] offense is in the huddle and the first team did a good job of using blitzes to sneak the ball away to a runner. Once the deep safety comes in the ball is released inside the deep middle of the field. [[all]] wide receivers get open in the flats. – This play was against the Toronto Argonauts a few days back. – On this first down the Eagles have 4 defenders against the 5. – On this first down the offense is quick - hitting the ball. Actually a little bit of what they showed this past week against Saskatchewan was on this play. – On this second down the Eagles have 3 defenders against the 6. This was a Cover 2, they show their rush and [[got]] off that rush. –",Successful
50,1.0,241.0,1.0,0.0937114953994751,"One was created by Freddie Puckett and Mario Gomi from 2014 to 2002. The other became solid through their family ties and ownership of The Fog Shop and later Fifth Avenue Surf Shop in Monterey for as long as their diverse customer base carried the popular style. While this wasn't a catalog collection of California surfing opportunities, it is still regarded as one of the best surfing stores in the world. Miguel [[could]] be stern when it was more or less his responsibility to [[keep]] this informative trip report going. Surfing is a growing sport and more and more surf fans are traveling across the world to see exactly how far and what the surf might be like in their home community in places like Seattle, San Francisco, and further afield, but in The Edge Town, in Los Angeles, California, surfing is just as widely part of life as soccer, snorkeling, touring, or golfing. As with soccer, there were lines for",0.0,0.5240946412086487,"One was created by Freddie Puckett and Mario Gomi from 2014 to 2002. The other became solid through their family ties and ownership of The Fog Shop and later Fifth Avenue Surf Shop in Monterey for as long as their diverse customer base carried the popular style. While this wasn't a catalog collection of California surfing opportunities, it is still regarded as one of the best surfing stores in the world. Miguel [[didn]] be stern when it was more or less his responsibility to [[run]] this informative trip report going. Surfing is a growing sport and more and more surf fans are traveling across the world to see exactly how far and what the surf might be like in their home community in places like Seattle, San Francisco, and further afield, but in The Edge Town, in Los Angeles, California, surfing is just as widely part of life as soccer, snorkeling, touring, or golfing. As with soccer, there were lines for",Successful
52,1.0,294.0,1.0,0.001165330410003662,Group. [[A12]]. MoveNext ( ) - - - End of stack trace from previous [[location]] where exception was thrown - - - at System. Runtime. [[CompilerServices]]. TaskAwaiter. ThrowForNonSuccess ( Task task ) at System. Runtime. CompilerServices. [[TaskAwaiter]]. [[HandleNonSuccessAndDebuggerNotification]] ( Task task ) at Squirrel. Utility. < DeleteDirectory > d _ _ 3b. MoveNext ( ) - - - End of stack [[trace]] from previous location where exception was thrown - - - at System. Runtime. CompilerServices. TaskAwaiter. [[ThrowForNonSuccess]] ( [[Task]] task ) at System. Runtime. CompilerServices.,0.0,0.5064818263053894,Group. [[group]]. MoveNext ( ) - - - End of stack trace from previous [[time]] where exception was thrown - - - at System. Runtime. [[group]]. TaskAwaiter. ThrowForNonSuccess ( Task task ) at System. Runtime. CompilerServices. [[type]]. [[group]] ( Task task ) at Squirrel. Utility. < DeleteDirectory > d _ _ 3b. MoveNext ( ) - - - End of stack [[trailing]] from previous location where exception was thrown - - - at System. Runtime. CompilerServices. TaskAwaiter. [[group]] ( [[tasks]] task ) at System. Runtime. CompilerServices.,Successful
58,1.0,414.0,1.0,0.005494415760040283,"[[In]] so doing, it permits the PD's sexist taboo to be lifted entirely, unashamed and uncontested. [[And]] this is all part of the softening up of the feminist superpredators, the sexual predators that dare to pry open the Clinton Foundation. New [[age]] media techniques include not only making "" consensual "" accusations, but lying along the [[way]] to motivate the accuser and coerce. By aggrandizing [[even]] subtle sexual assault it would be hard to [[avoid]] shutting down — [[The]] Deep State Media and world governments would [[likely]] collapse in a matter of days. And what of this alleged cheating of the electoral contest? [[Only]] if Clinton has been targeted for prosecution and [[conviction]] for [[bribery]], and if she has "" lied "" to the FBI and the Obama administration during investigations? [[I]] am a [[real]] believer in the legitimacy of her election. [[What]] [[could]] be more politically toxic for the Democrats",0.0,0.5043156147003174,"[[besides]] so doing, it permits the PD's sexist taboo to be lifted entirely, unashamed and uncontested. [[and]] this is all part of the softening up of the feminist superpredators, the sexual predators that dare to pry open the Clinton Foundation. New [[emerging]] media techniques include not only making "" consensual "" accusations, but lying along the [[toilet]] to motivate the accuser and coerce. By aggrandizing [[rather]] subtle sexual assault it would be hard to [[reach]] shutting down — [[those]] Deep State Media and world governments would [[utterly]] collapse in a matter of days. And what of this alleged cheating of the electoral contest? [[exactly]] if Clinton has been targeted for prosecution and [[subjected]] for [[bribes]], and if she has "" lied "" to the FBI and the Obama administration during investigations? [[myself]] am a [[lifelong]] believer in the legitimacy of her election. [[what]] [[dared]] be more politically toxic for the Democrats",Successful
59,1.0,326.0,1.0,0.046307981014251716,"The Hotswapp and me shared a pleasant laugh. "" Before you shed you can have my guide, "" I reminded. "" No, you will be surprised, Erika. "" [[Erika]] nodded. [[Finally]], an hour or two later, my hands are in the palm of the hot gas, easing off his foreskin with steady four fingers and quickly removing it. I told him to shut up. I rolled my aching ass at him and he backed away, laughing at my weakness. I awkwardly [[kneeled]] down so that the gray glass domino [[shaped]] scratch had good access to my clit. [[I]] [[simply]] asked him to try me, calmly saying "" Okay ""... and to come back and tell me his names, how he had met me, etc. Once he was standing [[still]] again, I lowered myself in his lap. [[He]] says he wants to do it, but my one strong suggestion was to wait for him to [[come]] back with",0.0,0.5273131728172302,"The Hotswapp and me shared a pleasant laugh. "" Before you shed you can have my guide, "" I reminded. "" No, you will be surprised, Erika. "" [[erika]] nodded. [[sometime]], an hour or two later, my hands are in the palm of the hot gas, easing off his foreskin with steady four fingers and quickly removing it. I told him to shut up. I rolled my aching ass at him and he backed away, laughing at my weakness. I awkwardly [[eased]] down so that the gray glass domino [[machine]] scratch had good access to my clit. [[me]] [[basically]] asked him to try me, calmly saying "" Okay ""... and to come back and tell me his names, how he had met me, etc. Once he was standing [[yet]] again, I lowered myself in his lap. [[his]] says he wants to do it, but my one strong suggestion was to wait for him to [[comes]] back with",Successful
60,1.0,194.0,1.0,0.1541048288345337,"[[The]] Northern Territory has [[offered]] to conduct a joint and comprehensive review into the environmental impact of the mining and power projects now on the table. The government has already commissioned an expert group to put together a report looking at things like future emissions reductions and whether some particular projects are "" energy negatives "". A spokeswoman for the Northern Territory Department of Mines and Petroleum said all such recommendations would then be considered by a bipartisan taskforce called the NT Action Group ( NTAG ). "" Our government will be reviewing the impact of this and other projects along the NT Energy Transmission Project. This includes an analysis of engineering and data and technical evaluations of potential impacts, "" she said. Of the estimated 125MW capacity for Gorse Creek, the NT has indicated it will seek to be the first state to state for a comprehensive review of how the project is impacting the atmosphere, including any potential to influence the timing of",0.0,0.6423152089118958,"[[the]] Northern Territory has [[opted]] to conduct a joint and comprehensive review into the environmental impact of the mining and power projects now on the table. The government has already commissioned an expert group to put together a report looking at things like future emissions reductions and whether some particular projects are "" energy negatives "". A spokeswoman for the Northern Territory Department of Mines and Petroleum said all such recommendations would then be considered by a bipartisan taskforce called the NT Action Group ( NTAG ). "" Our government will be reviewing the impact of this and other projects along the NT Energy Transmission Project. This includes an analysis of engineering and data and technical evaluations of potential impacts, "" she said. Of the estimated 125MW capacity for Gorse Creek, the NT has indicated it will seek to be the first state to state for a comprehensive review of how the project is impacting the atmosphere, including any potential to influence the timing of",Successful
61,1.0,155.0,1.0,0.02720308303833008,"[[Last]] Christmas celebrated? [[December]] 25th 1914 called for something that I now wish I'd done much sooner : I went to the strangest place in the world ( read : Death itself ) and waited for Christmases to be at their most merciful. The motto for the time was "" Give Most "" and for now, that means that if Santa thinks you're feeling a bit sad, give him whatever he's after ( in this case, a handful of toys ). Most important for a busy person like me who also tend to be short, is that I would want to see some person ( other than Santa ) wake me up during the time of the lowest percent of the happiest. It could be a grandmother, a good friend, a county timekeeper. It's a good time to bake and if you are lucky, some friends who cook may be hosting you. I'm somewhat jealous if any of that happens.",0.0,0.5533068776130676,"[[last]] Christmas celebrated? [[jan]] 25th 1914 called for something that I now wish I'd done much sooner : I went to the strangest place in the world ( read : Death itself ) and waited for Christmases to be at their most merciful. The motto for the time was "" Give Most "" and for now, that means that if Santa thinks you're feeling a bit sad, give him whatever he's after ( in this case, a handful of toys ). Most important for a busy person like me who also tend to be short, is that I would want to see some person ( other than Santa ) wake me up during the time of the lowest percent of the happiest. It could be a grandmother, a good friend, a county timekeeper. It's a good time to bake and if you are lucky, some friends who cook may be hosting you. I'm somewhat jealous if any of that happens.",Successful
